anime_id,anime_name,genres,num_genres,assigned_communities,all_community_names,confidence,is_bridge,communities_spanned,community_distribution
9731,Nurarihyon no Mago Recaps,"Action, Supernatural, Demons, Shounen",4,"1, 3","Action & Adventure, Dark & Psychological",0.5,True,2,"{1: 2, 3: 2}"
9732,Full Moon Party,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
9733,The TV Show,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
9734,K-On!!: Keikaku!,"Comedy, Music, School, Slice of Life",4,2,Romance & Slice of Life,0.75,False,2,"{2: 3, 4: 1}"
9735,Gintama: Shinyaku Benizakura-hen,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",7,1,Action & Adventure,0.42857142857142855,False,3,"{1: 3, 2: 2, 3: 2}"
9736,Astarotte no Omocha!,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",6,2,Romance & Slice of Life,0.6666666666666666,False,3,"{2: 4, 3: 1, 1: 1}"
9737,Appleseed XIII,"Action, Mecha, Military, Police, Sci-Fi",5,1,Action & Adventure,1.0,False,1,{1: 5}
9741,Nana to Kaoru,"Comedy, Ecchi, Romance, Seinen",4,2,Romance & Slice of Life,1.0,False,1,{2: 4}
9744,Issho ni Training Ofuro: Bathtime with Hinako & Hiyoko,"Ecchi, Sports",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
9745,Sengoku Basara Movie: The Last Party,"Action, Historical, Martial Arts, Samurai, Super Power",5,1,Action & Adventure,0.6,False,2,"{1: 3, 3: 2}"
9748,Kaze wo Nuke!,Sports,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
9749,Shin Otokogi,Seinen,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
9750,Itsuka Tenma no Kuro Usagi,"Comedy, Supernatural, Romance, Ecchi, Vampire",5,2,Romance & Slice of Life,0.6,False,2,"{2: 3, 3: 2}"
9751,Strike Witches Movie,"Action, Ecchi, Magic, Military, Sci-Fi",5,1,Action & Adventure,0.8,False,2,"{1: 4, 2: 1}"
9754,Kuragehime: Eiyuu Retsuden☆,"Slice of Life, Comedy, Josei",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 3: 1}"
9756,Mahou Shoujo Madoka★Magica,"Psychological, Drama, Magic, Thriller",4,3,Dark & Psychological,0.75,False,2,"{3: 3, 1: 1}"
9759,Future GPX Cyber Formula Graffiti,"Action, Sci-Fi, Sports",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 2: 1}"
9760,Hoshi wo Ou Kodomo,"Adventure, Romance, Fantasy",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 2: 1}"
9761,Finder Series,"Action, Drama, Yaoi",3,"1, 2, 3","Action & Adventure, Romance & Slice of Life, Dark & Psychological",0.3333333333333333,True,3,"{1: 1, 3: 1, 2: 1}"
9768,Shima Shima Tora no Shimajirou,"Adventure, Comedy, Fantasy, Kids, Magic",5,1,Action & Adventure,0.6,False,3,"{1: 3, 2: 1, 4: 1}"
9770,Hello Kitty no Stump Village,"Fantasy, Kids",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{1: 1, 4: 1}"
9773,Lady Lady!! (1988),"Drama, Shoujo",2,"2, 3","Romance & Slice of Life, Dark & Psychological",0.5,True,2,"{3: 1, 2: 1}"
9774,Morita-san wa Mukuchi,"Comedy, School, Slice of Life",3,2,Romance & Slice of Life,1.0,False,1,{2: 3}
9776,A-Channel,"Comedy, School, Seinen, Slice of Life",4,2,Romance & Slice of Life,1.0,False,1,{2: 4}
9777,Umacha,Slice of Life,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
9781,Hyouga Senshi Gaislugger,"Action, Mecha, Sci-Fi",3,1,Action & Adventure,1.0,False,1,{1: 3}
9782,Norageki!,"Mystery, Sci-Fi, Space",3,1,Action & Adventure,0.6666666666666666,False,2,"{3: 1, 1: 2}"
9785,Detective Conan: Conan vs. Kid - Shark & Jewel,"Adventure, Comedy, Kids, Mystery, Police, Shounen",6,1,Action & Adventure,0.5,False,4,"{1: 3, 2: 1, 4: 1, 3: 1}"
9786,Detective Conan: Conan vs. Kid - Jet Black Sniper,"Adventure, Comedy, Mystery, Police, Shounen",5,1,Action & Adventure,0.6,False,3,"{1: 3, 2: 1, 3: 1}"
9789,Nezumi Monogatari: George to Gerald no Bouken,"Adventure, Kids",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{1: 1, 4: 1}"
9790,Sora no Otoshimono: Tokeijikake no Angeloid,"Comedy, Drama, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",8,2,Romance & Slice of Life,0.5,False,3,"{2: 4, 3: 2, 1: 2}"
9792,Licca-chan Fushigi na Fushigi na Yunia Monogatari,"Adventure, Kids",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{1: 1, 4: 1}"
9793,Senjou no Valkyria 3: Tagatame no Juusou,"Action, Military, Fantasy",3,1,Action & Adventure,1.0,False,1,{1: 3}
9794,Tono to Issho 1.5,"Comedy, Historical, Parody, Samurai, Seinen",5,2,Romance & Slice of Life,0.6,False,2,"{2: 3, 3: 2}"
9795,Atashin'chi Movie,"Comedy, Super Power",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{2: 1, 1: 1}"
9796,Atashin'chi 3D Movie: Jounetsu no Chou Chounouryoku Haha Dai Bousou,"Comedy, Super Power",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{2: 1, 1: 1}"
9797,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu Specials,"Action, Comedy",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{1: 1, 2: 1}"
9798,Pandane to Tamago-hime,"Adventure, Fantasy",2,1,Action & Adventure,1.0,False,1,{1: 2}
9799,Shin-Men,"Action, Comedy, Super Power, Seinen",4,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{1: 2, 2: 2}"
9801,Hustle!! Tokitama-kun,Dementia,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
9806,Qin Shi Ming Yue: Bai Bu Fei Jian,"Action, Historical, Martial Arts, Fantasy",4,1,Action & Adventure,0.75,False,2,"{1: 3, 3: 1}"
9807,Harimogu Harry,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
9810,Nyani ga Nyandaa Nyandaa Kamen,"Comedy, Kids",2,"2, 4","Romance & Slice of Life, Niche & Fantasy",0.5,True,2,"{2: 1, 4: 1}"
9811,Hanasaka Tenshi Tenten-kun,"Comedy, Fantasy",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{2: 1, 1: 1}"
9812,Bit the Cupid,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
9817,McDull: Gushi,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
9818,McDull: Boluo You Wang Zi,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
9819,McDull: Xiang Dang Dang,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
9821,McDull: Chuntian Huahua Zhonghua Bowuguan,"Comedy, Historical",2,"2, 3","Romance & Slice of Life, Dark & Psychological",0.5,True,2,"{2: 1, 3: 1}"
9822,Xiang Qi Wang,Game,1,1,Action & Adventure,1.0,False,1,{1: 1}
9824,Jigokudou Reikai Tsuushin,"Fantasy, Horror",2,"1, 3","Action & Adventure, Dark & Psychological",0.5,True,2,"{1: 1, 3: 1}"
9825,Tonari no Tokoro,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
9826,Okubyou na Venus,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
9829,Yonimo Osoroshii Nihon Mukashibanashi,"Dementia, Horror, Psychological",3,3,Dark & Psychological,0.6666666666666666,False,2,"{4: 1, 3: 2}"
9832,Katte ni Shirokuma,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
9834,Level E,"Sci-Fi, Comedy, Shounen",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 2: 1}"
9837,Emblem Take 2,"Action, Drama, Seinen",3,"1, 2, 3","Action & Adventure, Romance & Slice of Life, Dark & Psychological",0.3333333333333333,True,3,"{1: 1, 3: 1, 2: 1}"
9839,Detective Conan: Black History 2,"Adventure, Mystery, Comedy, Police, Shounen",5,1,Action & Adventure,0.6,False,3,"{1: 3, 3: 1, 2: 1}"
9846,Attraction,Mystery,1,3,Dark & Psychological,1.0,False,1,{3: 1}
9850,Koguma no Koro-chan,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
9856,Manga Nihon Emaki,Historical,1,3,Dark & Psychological,1.0,False,1,{3: 1}
9857,Bakusou Kyoudai Let's & Go Special,"Adventure, Cars, Shounen, Sports",4,1,Action & Adventure,0.5,False,3,"{1: 2, 4: 1, 2: 1}"
9858,Bakusou Kyoudai Let's & Go!! WGP Bousou Mini Yonku Daitsuiseki,"Adventure, Cars, Shounen, Sports",4,1,Action & Adventure,0.5,False,3,"{1: 2, 4: 1, 2: 1}"
9861,Anime Tenchou Movie,"Action, Parody",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{1: 1, 2: 1}"
9862,Hana no Mahoutsukai Mary Bell: Phoenix no Kagi,"Adventure, Magic, Fantasy, Shoujo",4,1,Action & Adventure,0.75,False,2,"{1: 3, 2: 1}"
9863,SKET Dance,"Comedy, School, Shounen",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
9865,Hetalia Axis Powers Fan Disc,"Comedy, Historical, Parody",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 3: 1}"
9866,Oshin,"Historical, Drama",2,3,Dark & Psychological,1.0,False,1,{3: 2}
9868,Chengyu Donghua Lang,"Historical, Kids",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{3: 1, 4: 1}"
9869,Din Dong,"Comedy, Parody",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
9874,Touhou Niji Sousaku Doujin Anime: Musou Kakyou,"Magic, Vampire, Fantasy",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 3: 1}"
9875,Anime Tenchou x Touhou Project,"Fantasy, Magic",2,1,Action & Adventure,1.0,False,1,{1: 2}
9878,Licca-chan to Yamaneko Hoshi no Tabi,"Adventure, Fantasy, Kids, Magic",4,1,Action & Adventure,0.75,False,2,"{1: 3, 4: 1}"
9879,Shougakusei no Yuukai Boushi: Yumi-chan Abunai yo!,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
9880,Esper Mami: Hoshizora no Dancing Doll,"Fantasy, Shounen",2,1,Action & Adventure,1.0,False,1,{1: 2}
9881,Chou Supercar Gattiger,"Action, Cars, Sci-Fi",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 4: 1}"
9882,High School Mystery: Gakuen Nanafushigi,"Horror, Mystery",2,3,Dark & Psychological,1.0,False,1,{3: 2}
9883,Osomatsu-kun (1988),Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
9884,Osomatsu-kun,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
9885,Shin Bikkuriman,"Comedy, Fantasy",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{2: 1, 1: 1}"
9886,Ganbare! Moudouken Serve,Slice of Life,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
9888,Shinryaku! Ika Musume Specials,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
9890,Major: Message,"Comedy, Drama, Shounen, Sports",4,2,Romance & Slice of Life,0.5,False,3,"{2: 2, 3: 1, 1: 1}"
9893,Suite Precure♪,"Action, Magic, Fantasy, Shoujo",4,1,Action & Adventure,0.75,False,2,"{1: 3, 2: 1}"
9895,The Bathroom,"Comedy, Dementia",2,"2, 4","Romance & Slice of Life, Niche & Fantasy",0.5,True,2,"{2: 1, 4: 1}"
9900,Hamster Club,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
9902,Hyper ERT,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
9903,Zhi duoduo Zhi duoduo,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
9905,Captain (TV),"Sports, Shounen",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{2: 1, 1: 1}"
9906,Sue Cat,"Adventure, Music, Shoujo",3,"1, 2, 4","Action & Adventure, Romance & Slice of Life, Niche & Fantasy",0.3333333333333333,True,3,"{1: 1, 4: 1, 2: 1}"
9907,Bokura no Live Kimi to no Life,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
9910,Shokichi Monogatari,"Kids, Music",2,4,Niche & Fantasy,1.0,False,1,{4: 2}
9911,Houkago no Pleiades,Magic,1,1,Action & Adventure,1.0,False,1,{1: 1}
9916,Samurai Giants,Sports,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
9917,Pokemon Movie 14 White: Victini to Kuroki Eiyuu Zekrom,"Adventure, Comedy, Drama, Fantasy, Kids",5,1,Action & Adventure,0.4,False,4,"{1: 2, 2: 1, 3: 1, 4: 1}"
9919,Ao no Exorcist,"Action, Demons, Fantasy, Shounen, Supernatural",5,1,Action & Adventure,0.6,False,2,"{1: 3, 3: 2}"
9922,Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,"Comedy, Drama, Ecchi, Harem, Romance",5,2,Romance & Slice of Life,0.8,False,2,"{2: 4, 3: 1}"
9924,Shukufuku no Campanella: La Campanella Della Benedizione,"Comedy, Ecchi, Fantasy",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
9925,Amagami SS: Tachibana Miya-hen - Imouto,School,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
9926,Sekaiichi Hatsukoi,"Comedy, Drama, Romance, Shounen Ai",4,2,Romance & Slice of Life,0.75,False,2,"{2: 3, 3: 1}"
9930,Snow Halation,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
9931,Happy Birthday: Inochi Kagayaku Toki,"Drama, Kids, Slice of Life",3,"2, 3, 4","Romance & Slice of Life, Dark & Psychological, Niche & Fantasy",0.3333333333333333,True,3,"{3: 1, 4: 1, 2: 1}"
9934,Nekogami Yaoyorozu,"Slice of Life, Comedy, Supernatural, Seinen",4,2,Romance & Slice of Life,0.75,False,2,"{2: 3, 3: 1}"
9935,Chocolat no Mahou,"Supernatural, Drama, Magic, Shoujo",4,3,Dark & Psychological,0.5,False,3,"{3: 2, 1: 1, 2: 1}"
9936,Maken-Ki!,"Action, Ecchi, Harem, Martial Arts, School, Super Power",6,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{1: 3, 2: 3}"
9938,Ikoku Meiro no Croisée The Animation,"Slice of Life, Historical, Seinen",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 3: 1}"
9940,Mai no Mahou to Katei no Hi,"Drama, Magic",2,"1, 3","Action & Adventure, Dark & Psychological",0.5,True,2,"{3: 1, 1: 1}"
9941,Tiger & Bunny,"Action, Mystery, Comedy, Super Power",4,1,Action & Adventure,0.5,False,3,"{1: 2, 3: 1, 2: 1}"
9943,Ore-sama Kingdom,"Romance, Shoujo",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
9944,Hime Gal♥Paradise,Shoujo,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
9947,Lan Mao,"Adventure, Comedy",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{1: 1, 2: 1}"
9948,Wo Wei Ge Kuang,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
9949,Fuwa Aoyun Manyouji,"Comedy, Sports",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
9950,Hulu Xiongdi,"Action, Super Power",2,1,Action & Adventure,1.0,False,1,{1: 2}
9951,Jiu Se Lu,Supernatural,1,3,Dark & Psychological,1.0,False,1,{3: 1}
9952,Wei Qi Shao Nian,"Game, Historical",2,"1, 3","Action & Adventure, Dark & Psychological",0.5,True,2,"{1: 1, 3: 1}"
9955,Da Zuiba Dudu,"Slice of Life, Kids",2,"2, 4","Romance & Slice of Life, Niche & Fantasy",0.5,True,2,"{2: 1, 4: 1}"
9956,The Primitives: Bongo and Grunge,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
9957,Hoshizora no Violin,"Historical, Slice of Life",2,"2, 3","Romance & Slice of Life, Dark & Psychological",0.5,True,2,"{3: 1, 2: 1}"
9958,Hayate no Gotoku! Heaven Is a Place on Earth,"Harem, Comedy, Parody, Shounen",4,2,Romance & Slice of Life,0.75,False,2,"{2: 3, 1: 1}"
9959,Raiyantsuuri no Uta,"Drama, Historical",2,3,Dark & Psychological,1.0,False,1,{3: 2}
9963,Detective Conan Movie 15: Quarter of Silence,"Adventure, Mystery, Comedy, Police, Shounen",5,1,Action & Adventure,0.6,False,3,"{1: 3, 3: 1, 2: 1}"
9965,Soukou Kyojin Z-Knight,Mecha,1,1,Action & Adventure,1.0,False,1,{1: 1}
9967,W: Wish Omake,"Harem, School, Seinen",3,2,Romance & Slice of Life,1.0,False,1,{2: 3}
9969,Gintama',"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen",7,1,Action & Adventure,0.42857142857142855,False,3,"{1: 3, 2: 2, 3: 2}"
9972,Document Taiyou no Kiba Dagram,"Drama, Mecha, Military, Sci-Fi, Shounen",5,1,Action & Adventure,0.8,False,2,"{3: 1, 1: 4}"
9973,Xi Yang Yang Yu Hui Tai Lang: Zhi Hu Hu Sheng Wei,"Adventure, Comedy, Kids",3,"1, 2, 4","Action & Adventure, Romance & Slice of Life, Niche & Fantasy",0.3333333333333333,True,3,"{1: 1, 2: 1, 4: 1}"
9976,Wakaranai Buta,"Dementia, Drama",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{4: 1, 3: 1}"
9978,Kyouryuu Tankentai Born Free,"Action, Sci-Fi",2,1,Action & Adventure,1.0,False,1,{1: 2}
9979,Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,"Action, Fantasy, Magic, Shoujo",4,1,Action & Adventure,0.75,False,2,"{1: 3, 2: 1}"
9981,Phi Brain: Kami no Puzzle,"Action, Game, Mystery, Shounen",4,1,Action & Adventure,0.75,False,2,"{1: 3, 3: 1}"
9982,Fairy Tail OVA,"Comedy, Ecchi, Fantasy, Magic, Shounen",5,1,Action & Adventure,0.6,False,2,"{2: 2, 1: 3}"
9988,Otome wa Boku ni Koishiteru: Futari no Elder The Animation,"Drama, Romance, School",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{3: 1, 2: 2}"
9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,"Slice of Life, Supernatural, Drama",3,3,Dark & Psychological,0.6666666666666666,False,2,"{2: 1, 3: 2}"
9990,Midori-ko,"Dementia, Drama",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{4: 1, 3: 1}"
9991,Bremen 4: Jigoku no Naka no Tenshi-tachi,"Kids, Adventure",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{4: 1, 1: 1}"
9993,Samuraider: Nazo no Tenkousei,"Action, Drama, Samurai",3,3,Dark & Psychological,0.6666666666666666,False,2,"{1: 1, 3: 2}"
9996,Hyouge Mono,"Historical, Samurai, Seinen",3,3,Dark & Psychological,0.6666666666666666,False,2,"{3: 2, 2: 1}"
9998,Chuuhai Lemon: Love 30s - Ame ni Nurete mo,"Police, Comedy, Romance, Drama",4,2,Romance & Slice of Life,0.5,False,3,"{1: 1, 2: 2, 3: 1}"
9999,One Piece 3D: Mugiwara Chase,"Action, Adventure, Comedy, Fantasy, Shounen",5,1,Action & Adventure,0.8,False,2,"{1: 4, 2: 1}"
10000,Esper Mami Special: My Angel Mami-chan,"Comedy, Super Power, Supernatural",3,"1, 2, 3","Action & Adventure, Romance & Slice of Life, Dark & Psychological",0.3333333333333333,True,3,"{2: 1, 1: 1, 3: 1}"
10003,Kago Shintarou Anime Sakuhin Shuu,"Comedy, Dementia, Horror, Seinen",4,2,Romance & Slice of Life,0.5,False,3,"{2: 2, 4: 1, 3: 1}"
10005,Tetsujin 28-gou: Hakuchuu no Zangetsu,"Action, Adventure, Mecha, Sci-Fi",4,1,Action & Adventure,1.0,False,1,{1: 4}
10012,Carnival Phantasm,"Comedy, Parody, Supernatural",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 3: 1}"
10013,Shouwa Monogatari (Movie),"Drama, Historical",2,3,Dark & Psychological,1.0,False,1,{3: 2}
10014,Shouwa Monogatari,"Drama, Historical",2,3,Dark & Psychological,1.0,False,1,{3: 2}
10015,Yu☆Gi☆Oh! Zexal,"Action, Game, Fantasy, Shounen",4,1,Action & Adventure,1.0,False,1,{1: 4}
10016,Kizuna Ichigeki,"Comedy, Martial Arts",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{2: 1, 1: 1}"
10017,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,"Sci-Fi, Adventure, Super Power, Martial Arts, Fantasy, Shounen",6,1,Action & Adventure,1.0,False,1,{1: 6}
10020,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,"Slice of Life, Comedy",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
10029,Coquelicot-zaka kara,"Historical, Romance, School, Shoujo",4,2,Romance & Slice of Life,0.75,False,2,"{3: 1, 2: 3}"
10030,Bakuman. 2nd Season,"Comedy, Drama, Romance, Shounen",4,2,Romance & Slice of Life,0.5,False,3,"{2: 2, 3: 1, 1: 1}"
10033,Toriko,"Action, Adventure, Comedy, Fantasy, Shounen",5,1,Action & Adventure,0.8,False,2,"{1: 4, 2: 1}"
10036,Boku no Chikyuu wo Mamotte: Kiniro no Toki Nagarete,"Sci-Fi, Music, Drama, Romance, Shoujo",5,2,Romance & Slice of Life,0.4,False,4,"{1: 1, 4: 1, 3: 1, 2: 2}"
10039,Chinpui Specials,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
10040,Chinpui: Eri-sama Katsudou Daishashin,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
10044,Brave Fire S0.9,"Mecha, Sci-Fi",2,1,Action & Adventure,1.0,False,1,{1: 2}
10045,Seishun Fuufu Monogatari: Koiko no Mainichi,"Comedy, Drama, Ecchi, Romance, Seinen",5,2,Romance & Slice of Life,0.8,False,2,"{2: 4, 3: 1}"
10048,Fuyu no Semi Special,"Action, Military, Historical, Drama, Samurai, Yaoi",6,3,Dark & Psychological,0.5,False,3,"{1: 2, 3: 3, 2: 1}"
10049,Nurarihyon no Mago: Sennen Makyou,"Action, Demons, Shounen, Supernatural",4,"1, 3","Action & Adventure, Dark & Psychological",0.5,True,2,"{1: 2, 3: 2}"
10050,Macross F Music Clip Shuu: Nyankuri,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
10055,Black Jack: Heian Sento,Shounen,1,1,Action & Adventure,1.0,False,1,{1: 1}
10056,Sore Ike! Anpanman: Kyouryuu Nosshii no Daibouken,"Comedy, Fantasy, Kids",3,"1, 2, 4","Action & Adventure, Romance & Slice of Life, Niche & Fantasy",0.3333333333333333,True,3,"{2: 1, 1: 1, 4: 1}"
10057,Sore Ike! Anpanman: Tobe! Tobe! Chibigon,"Comedy, Fantasy, Kids",3,"1, 2, 4","Action & Adventure, Romance & Slice of Life, Niche & Fantasy",0.3333333333333333,True,3,"{2: 1, 1: 1, 4: 1}"
10058,Sore Ike! Anpanman: Yuurei Sen wo Yattsukero!!,"Comedy, Fantasy, Kids",3,"1, 2, 4","Action & Adventure, Romance & Slice of Life, Niche & Fantasy",0.3333333333333333,True,3,"{2: 1, 1: 1, 4: 1}"
10059,Sore Ike! Anpanman: Tsumiki Shiro no Himitsu,"Kids, Fantasy, Comedy",3,"1, 2, 4","Action & Adventure, Romance & Slice of Life, Niche & Fantasy",0.3333333333333333,True,3,"{4: 1, 1: 1, 2: 1}"
10060,Sore Ike! Anpanman: Sora Tobu Ehon to Glass no Kutsu,"Comedy, Fantasy, Kids",3,"1, 2, 4","Action & Adventure, Romance & Slice of Life, Niche & Fantasy",0.3333333333333333,True,3,"{2: 1, 1: 1, 4: 1}"
10061,Sore Ike! Anpanman: Baikinman no Gyakushuu,"Comedy, Fantasy, Kids",3,"1, 2, 4","Action & Adventure, Romance & Slice of Life, Niche & Fantasy",0.3333333333333333,True,3,"{2: 1, 1: 1, 4: 1}"
10067,Angel Beats!: Another Epilogue,"Supernatural, Drama, School",3,3,Dark & Psychological,0.6666666666666666,False,2,"{3: 2, 2: 1}"
10073,Seikon no Qwaser II,"Action, Super Power, Supernatural, Ecchi, Seinen",5,1,Action & Adventure,0.4,False,3,"{1: 2, 3: 1, 2: 2}"
10074,Toriko 3D: Kaimaku Gourmet Adventure!!,"Action, Adventure, Comedy, Shounen",4,1,Action & Adventure,0.75,False,2,"{1: 3, 2: 1}"
10075,Naruto x UT,"Action, Comedy, Super Power, Martial Arts, Shounen",5,1,Action & Adventure,0.8,False,2,"{1: 4, 2: 1}"
10076,Kämpfer für die Liebe,"Action, Comedy, Ecchi, Shoujo Ai, Super Power",5,2,Romance & Slice of Life,0.6,False,2,"{1: 2, 2: 3}"
10077,Sango no Umi to Ouji,Fantasy,1,1,Action & Adventure,1.0,False,1,{1: 1}
10079,Hoshizora e Kakaru Hashi,"Comedy, Ecchi, Harem, Romance, School",5,2,Romance & Slice of Life,1.0,False,1,{2: 5}
10080,Kami nomi zo Shiru Sekai II,"Comedy, Harem, Romance, Shounen, Supernatural",5,2,Romance & Slice of Life,0.6,False,3,"{2: 3, 1: 1, 3: 1}"
10083,Shiki Specials,"Mystery, Horror, Supernatural, Thriller, Vampire",5,3,Dark & Psychological,1.0,False,1,{3: 5}
10087,Fate/Zero,"Action, Supernatural, Magic, Fantasy",4,1,Action & Adventure,0.75,False,2,"{1: 3, 3: 1}"
10090,Koukaku Kidoutai: Stand Alone Complex - Solid State Society 3D,"Military, Sci-Fi, Mystery, Police, Mecha, Seinen",6,1,Action & Adventure,0.6666666666666666,False,3,"{1: 4, 3: 1, 2: 1}"
10092,Break Blade 6: Doukoku no Toride,"Action, Military, Fantasy, Mecha, Shounen",5,1,Action & Adventure,1.0,False,1,{1: 5}
10098,Kobato.: Hajimete no Kobato.,"Fantasy, Comedy, Drama",3,"1, 2, 3","Action & Adventure, Romance & Slice of Life, Dark & Psychological",0.3333333333333333,True,3,"{1: 1, 2: 1, 3: 1}"
10104,Loups=Garous #Overture,"Sci-Fi, Mystery",2,"1, 3","Action & Adventure, Dark & Psychological",0.5,True,2,"{1: 1, 3: 1}"
10105,Bavi Stock,"Action, Sci-Fi, Adventure, Fantasy",4,1,Action & Adventure,1.0,False,1,{1: 4}
10108,Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
10109,Softenni,"Comedy, Sports, Ecchi, School",4,2,Romance & Slice of Life,1.0,False,1,{2: 4}
10110,Mayo Chiki!,"Harem, Comedy, Romance, Ecchi, School",5,2,Romance & Slice of Life,1.0,False,1,{2: 5}
10112,Alexandros no Ketsudan,Historical,1,3,Dark & Psychological,1.0,False,1,{3: 1}
10113,Yokohama Meibutsu: Otoko Katayama-gumi!,"Action, School, Shounen",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 2: 1}"
